checkpoint,eval_model,jpeg_quality,image,prompt,psnr_immunized,ssim_imm_orig,ssim_clean_edit,ssim_imm_edit,disrupted
h7_jpeg_robust,sd15,70,image_163.png,A person in a nightclub,30.677,0.9491,0.3429,0.3304,0
h7_jpeg_robust,sd15,none,image_165.png,A person in a digital art gallery,40.7,0.9964,0.4398,0.436,0
h7_jpeg_robust,sd15,none,image_165.png,A person in a cocktail bar,40.7,0.9964,0.3951,0.3944,0
h7_jpeg_robust,sd15,75,image_165.png,A person in a digital art gallery,36.366,0.961,0.4398,0.4416,0
h7_jpeg_robust,sd15,75,image_165.png,A person in a cocktail bar,36.366,0.961,0.3951,0.4066,0
h7_jpeg_robust,sd15,70,image_165.png,A person in a digital art gallery,35.914,0.9565,0.4398,0.4343,0
h7_jpeg_robust,sd15,70,image_165.png,A person in a cocktail bar,35.914,0.9565,0.3951,0.3925,0
h7_jpeg_robust,sd15,none,image_169.png,A person in a technology fair,25.104,0.9657,0.5931,0.5846,0
h7_jpeg_robust,sd15,none,image_169.png,A person in a food truck park,25.104,0.9657,0.7116,0.6936,0
h7_jpeg_robust,sd15,75,image_169.png,A person in a technology fair,25.032,0.9338,0.5931,0.5987,0
h7_jpeg_robust,sd15,75,image_169.png,A person in a food truck park,25.032,0.9338,0.7116,0.6957,0
h7_jpeg_robust,sd15,70,image_169.png,A person in a technology fair,25.005,0.9296,0.5931,0.5804,0
h7_jpeg_robust,sd15,70,image_169.png,A person in a food truck park,25.005,0.9296,0.7116,0.6956,0
h7_jpeg_robust,sd15,none,image_170.png,A person in a casino lounge,31.689,0.9834,0.4774,0.4679,0
h7_jpeg_robust,sd15,none,image_170.png,A person in a dance festival,31.689,0.9834,0.4983,0.4868,0
h7_jpeg_robust,sd15,75,image_170.png,A person in a casino lounge,30.956,0.952,0.4774,0.4752,0
h7_jpeg_robust,sd15,75,image_170.png,A person in a dance festival,30.956,0.952,0.4983,0.494,0
h7_jpeg_robust,sd15,70,image_170.png,A person in a casino lounge,30.806,0.9479,0.4774,0.4757,0
h7_jpeg_robust,sd15,70,image_170.png,A person in a dance festival,30.806,0.9479,0.4983,0.4951,0
h7_jpeg_robust,sd15,none,image_180.png,A person in a rooftop lounge,18.416,0.8656,0.4559,0.33,1
h7_jpeg_robust,sd15,none,image_180.png,A person in a gym sauna,18.416,0.8656,0.4381,0.3159,1
h7_jpeg_robust,sd15,75,image_180.png,A person in a rooftop lounge,18.373,0.8204,0.4559,0.3344,1
h7_jpeg_robust,sd15,75,image_180.png,A person in a gym sauna,18.373,0.8204,0.4381,0.3265,1
h7_jpeg_robust,sd15,70,image_180.png,A person in a rooftop lounge,18.362,0.8146,0.4559,0.3448,1
h7_jpeg_robust,sd15,70,image_180.png,A person in a gym sauna,18.362,0.8146,0.4381,0.3329,1
h7_jpeg_robust,sd15,none,image_181.png,A person in a butcher shop,48.012,0.9967,0.5382,0.5362,0
h7_jpeg_robust,sd15,none,image_181.png,A person in a highway rest stop,48.012,0.9967,0.5192,0.5154,0
h7_jpeg_robust,sd15,75,image_181.png,A person in a butcher shop,39.749,0.9636,0.5382,0.5444,0
h7_jpeg_robust,sd15,75,image_181.png,A person in a highway rest stop,39.749,0.9636,0.5192,0.5304,0
h7_jpeg_robust,sd15,70,image_181.png,A person in a butcher shop,39.197,0.9599,0.5382,0.5428,0
h7_jpeg_robust,sd15,70,image_181.png,A person in a highway rest stop,39.197,0.9599,0.5192,0.5455,0
h7_jpeg_robust,sd15,none,image_185.png,A person in a golf course clubhouse,20.069,0.9208,0.6185,0.5235,1
h7_jpeg_robust,sd15,none,image_185.png,A person in a rehab facility,20.069,0.9208,0.6347,0.5343,1
h7_jpeg_robust,sd15,75,image_185.png,A person in a golf course clubhouse,20.106,0.894,0.6185,0.5295,1
h7_jpeg_robust,sd15,75,image_185.png,A person in a rehab facility,20.106,0.894,0.6347,0.5401,1
h7_jpeg_robust,sd15,70,image_185.png,A person in a golf course clubhouse,20.105,0.8903,0.6185,0.5284,1
h7_jpeg_robust,sd15,70,image_185.png,A person in a rehab facility,20.105,0.8903,0.6347,0.5385,1
h7_jpeg_robust,sd15,none,image_186.png,A person in a community arts and crafts market,44.529,0.9945,0.5481,0.5458,0
h7_jpeg_robust,sd15,none,image_186.png,A person in a church sanctuary,44.529,0.9945,0.4646,0.4618,0
h7_jpeg_robust,sd15,75,image_186.png,A person in a community arts and crafts market,35.456,0.9624,0.5481,0.5427,0
h7_jpeg_robust,sd15,75,image_186.png,A person in a church sanctuary,35.456,0.9624,0.4646,0.479,0
h7_jpeg_robust,sd15,70,image_186.png,A person in a community arts and crafts market,34.738,0.9579,0.5481,0.5322,0
h7_jpeg_robust,sd15,70,image_186.png,A person in a church sanctuary,34.738,0.9579,0.4646,0.4637,0
h7_jpeg_robust,sd15,none,image_189.png,A person in a vintage arts fair,42.17,0.9941,0.5175,0.5134,0
h7_jpeg_robust,sd15,none,image_189.png,A person in a bowling alley,42.17,0.9941,0.431,0.4282,0
h7_jpeg_robust,sd15,75,image_189.png,A person in a vintage arts fair,34.847,0.9518,0.5175,0.5198,0
h7_jpeg_robust,sd15,75,image_189.png,A person in a bowling alley,34.847,0.9518,0.431,0.4213,0
h7_jpeg_robust,sd15,70,image_189.png,A person in a vintage arts fair,34.329,0.9472,0.5175,0.5122,0
h7_jpeg_robust,sd15,70,image_189.png,A person in a bowling alley,34.329,0.9472,0.431,0.4386,0
h7_jpeg_robust,sd15,none,image_201.png,A person in a high-end restaurant,40.628,0.9881,0.5004,0.4958,0
h7_jpeg_robust,sd15,none,image_201.png,A person in a bowling alley,40.628,0.9881,0.3922,0.3924,0
h7_jpeg_robust,sd15,75,image_201.png,A person in a high-end restaurant,36.696,0.9511,0.5004,0.5025,0
h7_jpeg_robust,sd15,75,image_201.png,A person in a bowling alley,36.696,0.9511,0.3922,0.3842,0
h7_jpeg_robust,sd15,70,image_201.png,A person in a high-end restaurant,36.378,0.9461,0.5004,0.5032,0
h7_jpeg_robust,sd15,70,image_201.png,A person in a bowling alley,36.378,0.9461,0.3922,0.3994,0
h7_jpeg_robust,sd15,none,image_203.png,A person in a gymnasium,51.553,0.999,0.6165,0.615,0
h7_jpeg_robust,sd15,none,image_203.png,A person in a brothel,51.553,0.999,0.7248,0.7244,0
h7_jpeg_robust,sd15,75,image_203.png,A person in a gymnasium,39.979,0.9771,0.6165,0.6371,0
h7_jpeg_robust,sd15,75,image_203.png,A person in a brothel,39.979,0.9771,0.7248,0.7301,0
h7_jpeg_robust,sd15,70,image_203.png,A person in a gymnasium,39.363,0.9745,0.6165,0.6254,0
h7_jpeg_robust,sd15,70,image_203.png,A person in a brothel,39.363,0.9745,0.7248,0.7222,0
h7_jpeg_robust,sd15,none,image_209.png,A person in a summer camp,38.466,0.9936,0.4702,0.4695,0
h7_jpeg_robust,sd15,none,image_209.png,A person in a TV studio,38.466,0.9936,0.5424,0.541,0
h7_jpeg_robust,sd15,75,image_209.png,A person in a summer camp,35.552,0.9608,0.4702,0.4493,0
h7_jpeg_robust,sd15,75,image_209.png,A person in a TV studio,35.552,0.9608,0.5424,0.5229,0
h7_jpeg_robust,sd15,70,image_209.png,A person in a summer camp,35.083,0.9554,0.4702,0.4647,0
h7_jpeg_robust,sd15,70,image_209.png,A person in a TV studio,35.083,0.9554,0.5424,0.5259,0
h7_jpeg_robust,sd15,none,image_212.png,A person in a street vendor stand,51.403,0.9975,0.6373,0.6367,0
h7_jpeg_robust,sd15,none,image_212.png,A person in a dog park picnic,51.403,0.9975,0.5399,0.5397,0
h7_jpeg_robust,sd15,75,image_212.png,A person in a street vendor stand,38.102,0.9701,0.6373,0.6256,0
h7_jpeg_robust,sd15,75,image_212.png,A person in a dog park picnic,38.102,0.9701,0.5399,0.5559,0
h7_jpeg_robust,sd15,70,image_212.png,A person in a street vendor stand,37.446,0.9663,0.6373,0.6482,0
h7_jpeg_robust,sd15,70,image_212.png,A person in a dog park picnic,37.446,0.9663,0.5399,0.569,0
h7_jpeg_robust,sd15,none,image_213.png,A person in a science museum exhibit,33.352,0.9759,0.5984,0.5893,0
h7_jpeg_robust,sd15,none,image_213.png,A person in a woodworking shop,33.352,0.9759,0.6139,0.5986,0
h7_jpeg_robust,sd15,75,image_213.png,A person in a science museum exhibit,32.486,0.9481,0.5984,0.5896,0
h7_jpeg_robust,sd15,75,image_213.png,A person in a woodworking shop,32.486,0.9481,0.6139,0.6073,0
h7_jpeg_robust,sd15,70,image_213.png,A person in a science museum exhibit,32.373,0.9448,0.5984,0.592,0
h7_jpeg_robust,sd15,70,image_213.png,A person in a woodworking shop,32.373,0.9448,0.6139,0.6085,0
h1a_no_jpeg,flux_schnell,none,image_1.png,A person in a weekend market,29.939,0.9754,0.5553,0.5316,0
h1a_no_jpeg,flux_schnell,none,image_1.png,A person in a police evidence room,29.939,0.9754,0.5359,0.5116,0
h1a_no_jpeg,flux_schnell,75,image_1.png,A person in a weekend market,29.574,0.9439,0.5553,0.5292,0
h1a_no_jpeg,flux_schnell,75,image_1.png,A person in a police evidence room,29.574,0.9439,0.5359,0.5067,0
h1a_no_jpeg,flux_schnell,70,image_1.png,A person in a weekend market,29.494,0.9396,0.5553,0.5279,0
h1a_no_jpeg,flux_schnell,70,image_1.png,A person in a police evidence room,29.494,0.9396,0.5359,0.4994,0
h1a_no_jpeg,flux_schnell,none,image_3.png,A person in a weekend market,31.311,0.9511,0.5142,0.4677,0
h1a_no_jpeg,flux_schnell,none,image_3.png,A person in a TV newsroom,31.311,0.9511,0.464,0.4347,0
h1a_no_jpeg,flux_schnell,75,image_3.png,A person in a weekend market,30.604,0.9219,0.5142,0.4621,1
h1a_no_jpeg,flux_schnell,75,image_3.png,A person in a TV newsroom,30.604,0.9219,0.464,0.4353,0
h1a_no_jpeg,flux_schnell,70,image_3.png,A person in a weekend market,30.476,0.9175,0.5142,0.4615,1
h1a_no_jpeg,flux_schnell,70,image_3.png,A person in a TV newsroom,30.476,0.9175,0.464,0.4294,0
h1a_no_jpeg,flux_schnell,none,image_5.png,A person in a church sanctuary,42.015,0.9907,0.7599,0.7437,0
h1a_no_jpeg,flux_schnell,none,image_5.png,A person in a charity art auction,42.015,0.9907,0.7731,0.7576,0
h1a_no_jpeg,flux_schnell,75,image_5.png,A person in a church sanctuary,36.83,0.9599,0.7599,0.7513,0
h1a_no_jpeg,flux_schnell,75,image_5.png,A person in a charity art auction,36.83,0.9599,0.7731,0.7622,0
h1a_no_jpeg,flux_schnell,70,image_5.png,A person in a church sanctuary,36.243,0.9552,0.7599,0.7491,0
h1a_no_jpeg,flux_schnell,70,image_5.png,A person in a charity art auction,36.243,0.9552,0.7731,0.761,0
h1a_no_jpeg,flux_schnell,none,image_9.png,A person in a sports field,33.228,0.9803,0.622,0.6079,0
h1a_no_jpeg,flux_schnell,none,image_9.png,A person in a waterside cafe,33.228,0.9803,0.5781,0.5678,0
h1a_no_jpeg,flux_schnell,75,image_9.png,A person in a sports field,32.598,0.9571,0.622,0.5901,0
h1a_no_jpeg,flux_schnell,75,image_9.png,A person in a waterside cafe,32.598,0.9571,0.5781,0.5495,0
h1a_no_jpeg,flux_schnell,70,image_9.png,A person in a sports field,32.425,0.9527,0.622,0.5949,0
h1a_no_jpeg,flux_schnell,70,image_9.png,A person in a waterside cafe,32.425,0.9527,0.5781,0.5473,0
h1a_no_jpeg,flux_schnell,none,image_13.png,A person in a drive-in theater,39.797,0.9883,0.7594,0.7464,0
h1a_no_jpeg,flux_schnell,none,image_13.png,A person in a shelter,39.797,0.9883,0.746,0.7345,0
h1a_no_jpeg,flux_schnell,75,image_13.png,A person in a drive-in theater,36.564,0.9572,0.7594,0.7387,0
h1a_no_jpeg,flux_schnell,75,image_13.png,A person in a shelter,36.564,0.9572,0.746,0.7347,0
h1a_no_jpeg,flux_schnell,70,image_13.png,A person in a drive-in theater,36.118,0.9532,0.7594,0.739,0
h1a_no_jpeg,flux_schnell,70,image_13.png,A person in a shelter,36.118,0.9532,0.746,0.7306,0
h1a_no_jpeg,flux_schnell,none,image_18.png,A person in a food truck park,26.189,0.9596,0.7652,0.7332,0
h1a_no_jpeg,flux_schnell,none,image_18.png,A person in a ice cream parlor,26.189,0.9596,0.7682,0.7336,0
h1a_no_jpeg,flux_schnell,75,image_18.png,A person in a food truck park,26.087,0.9343,0.7652,0.718,0
h1a_no_jpeg,flux_schnell,75,image_18.png,A person in a ice cream parlor,26.087,0.9343,0.7682,0.7222,0
h1a_no_jpeg,flux_schnell,70,image_18.png,A person in a food truck park,26.04,0.9309,0.7652,0.7086,1
h1a_no_jpeg,flux_schnell,70,image_18.png,A person in a ice cream parlor,26.04,0.9309,0.7682,0.7203,0
h1a_no_jpeg,flux_schnell,none,image_22.png,A person in a betting shop,26.942,0.9498,0.6139,0.5711,0
h1a_no_jpeg,flux_schnell,none,image_22.png,A person in a charity art auction,26.942,0.9498,0.6246,0.5822,0
h1a_no_jpeg,flux_schnell,75,image_22.png,A person in a betting shop,26.735,0.9215,0.6139,0.5796,0
h1a_no_jpeg,flux_schnell,75,image_22.png,A person in a charity art auction,26.735,0.9215,0.6246,0.5911,0
h1a_no_jpeg,flux_schnell,70,image_22.png,A person in a betting shop,26.686,0.9174,0.6139,0.5741,0
h1a_no_jpeg,flux_schnell,70,image_22.png,A person in a charity art auction,26.686,0.9174,0.6246,0.5899,0
h1a_no_jpeg,flux_schnell,none,image_23.png,A person in a shelter,42.183,0.9911,0.526,0.5168,0
h1a_no_jpeg,flux_schnell,none,image_23.png,A person in a local art market,42.183,0.9911,0.5332,0.5253,0
h1a_no_jpeg,flux_schnell,75,image_23.png,A person in a shelter,36.689,0.9508,0.526,0.5106,0
h1a_no_jpeg,flux_schnell,75,image_23.png,A person in a local art market,36.689,0.9508,0.5332,0.5222,0
h1a_no_jpeg,flux_schnell,70,image_23.png,A person in a shelter,36.22,0.946,0.526,0.508,0
h1a_no_jpeg,flux_schnell,70,image_23.png,A person in a local art market,36.22,0.946,0.5332,0.5133,0
h1a_no_jpeg,flux_schnell,none,image_29.png,A person in a historic landmark event,30.55,0.9703,0.8236,0.794,0
h1a_no_jpeg,flux_schnell,none,image_29.png,A person in a gymnasium,30.55,0.9703,0.8226,0.7962,0
h1a_no_jpeg,flux_schnell,75,image_29.png,A person in a historic landmark event,30.309,0.9501,0.8236,0.7869,0
h1a_no_jpeg,flux_schnell,75,image_29.png,A person in a gymnasium,30.309,0.9501,0.8226,0.7909,0
h1a_no_jpeg,flux_schnell,70,image_29.png,A person in a historic landmark event,30.206,0.9477,0.8236,0.7877,0
h1a_no_jpeg,flux_schnell,70,image_29.png,A person in a gymnasium,30.206,0.9477,0.8226,0.7922,0
h1a_no_jpeg,flux_schnell,none,image_32.png,A person in a local art market,34.73,0.9719,0.5796,0.5587,0
h1a_no_jpeg,flux_schnell,none,image_32.png,A person in a pet festival,34.73,0.9719,0.5833,0.558,0
h1a_no_jpeg,flux_schnell,75,image_32.png,A person in a local art market,33.481,0.9423,0.5796,0.5515,0
h1a_no_jpeg,flux_schnell,75,image_32.png,A person in a pet festival,33.481,0.9423,0.5833,0.5655,0
h1a_no_jpeg,flux_schnell,70,image_32.png,A person in a local art market,33.24,0.938,0.5796,0.5406,0
h1a_no_jpeg,flux_schnell,70,image_32.png,A person in a pet festival,33.24,0.938,0.5833,0.5628,0
h1a_no_jpeg,flux_schnell,none,image_33.png,A person in a basement,38.754,0.9832,0.8065,0.7926,0
h1a_no_jpeg,flux_schnell,none,image_33.png,A person in a movie set,38.754,0.9832,0.823,0.8112,0
h1a_no_jpeg,flux_schnell,75,image_33.png,A person in a basement,36.636,0.9549,0.8065,0.7891,0
h1a_no_jpeg,flux_schnell,75,image_33.png,A person in a movie set,36.636,0.9549,0.823,0.8064,0
h1a_no_jpeg,flux_schnell,70,image_33.png,A person in a basement,36.341,0.9511,0.8065,0.7893,0
h1a_no_jpeg,flux_schnell,70,image_33.png,A person in a movie set,36.341,0.9511,0.823,0.8084,0
h1a_no_jpeg,flux_schnell,none,image_37.png,A person in a garage,31.661,0.979,0.7513,0.7338,0
h1a_no_jpeg,flux_schnell,none,image_37.png,A person in a tech startup launch,31.661,0.979,0.749,0.7288,0
h1a_no_jpeg,flux_schnell,75,image_37.png,A person in a garage,31.149,0.9534,0.7513,0.7313,0
h1a_no_jpeg,flux_schnell,75,image_37.png,A person in a tech startup launch,31.149,0.9534,0.749,0.721,0
h1a_no_jpeg,flux_schnell,70,image_37.png,A person in a garage,31.027,0.9504,0.7513,0.7246,0
h1a_no_jpeg,flux_schnell,70,image_37.png,A person in a tech startup launch,31.027,0.9504,0.749,0.7166,0
h1a_no_jpeg,flux_schnell,none,image_47.png,A person in a hot dog stand,38.441,0.9875,0.6853,0.6668,0
h1a_no_jpeg,flux_schnell,none,image_47.png,A person in a creative writing event,38.441,0.9875,0.6692,0.6556,0
h1a_no_jpeg,flux_schnell,75,image_47.png,A person in a hot dog stand,35.853,0.9598,0.6853,0.667,0
h1a_no_jpeg,flux_schnell,75,image_47.png,A person in a creative writing event,35.853,0.9598,0.6692,0.6554,0
h1a_no_jpeg,flux_schnell,70,image_47.png,A person in a hot dog stand,35.528,0.9567,0.6853,0.665,0
h1a_no_jpeg,flux_schnell,70,image_47.png,A person in a creative writing event,35.528,0.9567,0.6692,0.6497,0
h1a_no_jpeg,flux_schnell,none,image_49.png,A person in a music and arts festival,26.469,0.8897,0.6216,0.5328,1
h1a_no_jpeg,flux_schnell,none,image_49.png,A person in a bus stop shelter,26.469,0.8897,0.6226,0.5036,1
h1a_no_jpeg,flux_schnell,75,image_49.png,A person in a music and arts festival,26.341,0.8615,0.6216,0.5187,1
h1a_no_jpeg,flux_schnell,75,image_49.png,A person in a bus stop shelter,26.341,0.8615,0.6226,0.5127,1
h1a_no_jpeg,flux_schnell,70,image_49.png,A person in a music and arts festival,26.315,0.8583,0.6216,0.5196,1
h1a_no_jpeg,flux_schnell,70,image_49.png,A person in a bus stop shelter,26.315,0.8583,0.6226,0.5165,1
h1a_no_jpeg,flux_schnell,none,image_53.png,A person in a parking structure,27.531,0.9114,0.5799,0.5056,1
h1a_no_jpeg,flux_schnell,none,image_53.png,A person in a science museum exhibit,27.531,0.9114,0.576,0.5027,1
h1a_no_jpeg,flux_schnell,75,image_53.png,A person in a parking structure,27.363,0.8844,0.5799,0.5167,1
h1a_no_jpeg,flux_schnell,75,image_53.png,A person in a science museum exhibit,27.363,0.8844,0.576,0.495,1
h1a_no_jpeg,flux_schnell,70,image_53.png,A person in a parking structure,27.3,0.88,0.5799,0.5149,1
h1a_no_jpeg,flux_schnell,70,image_53.png,A person in a science museum exhibit,27.3,0.88,0.576,0.4908,1
h1a_no_jpeg,flux_schnell,none,image_57.png,A person in a gym sauna,37.182,0.9687,0.7735,0.7461,0
h1a_no_jpeg,flux_schnell,none,image_57.png,A person in a community theater production,37.182,0.9687,0.7714,0.7425,0
h1a_no_jpeg,flux_schnell,75,image_57.png,A person in a gym sauna,35.199,0.9438,0.7735,0.7472,0
h1a_no_jpeg,flux_schnell,75,image_57.png,A person in a community theater production,35.199,0.9438,0.7714,0.7433,0
h1a_no_jpeg,flux_schnell,70,image_57.png,A person in a gym sauna,34.862,0.9399,0.7735,0.7434,0
h1a_no_jpeg,flux_schnell,70,image_57.png,A person in a community theater production,34.862,0.9399,0.7714,0.7409,0
h1a_no_jpeg,flux_schnell,none,image_58.png,A person in a costume shop,35.808,0.9773,0.6887,0.6731,0
h1a_no_jpeg,flux_schnell,none,image_58.png,A person in a candle shop,35.808,0.9773,0.6976,0.6833,0
h1a_no_jpeg,flux_schnell,75,image_58.png,A person in a costume shop,32.44,0.9305,0.6887,0.6594,0
h1a_no_jpeg,flux_schnell,75,image_58.png,A person in a candle shop,32.44,0.9305,0.6976,0.6766,0
h1a_no_jpeg,flux_schnell,70,image_58.png,A person in a costume shop,32.035,0.9245,0.6887,0.6598,0
h1a_no_jpeg,flux_schnell,70,image_58.png,A person in a candle shop,32.035,0.9245,0.6976,0.6723,0
h1a_no_jpeg,flux_schnell,none,image_66.png,A person in a gym sauna,28.498,0.9628,0.8251,0.7923,0
h1a_no_jpeg,flux_schnell,none,image_66.png,A person in a technology fair,28.498,0.9628,0.8289,0.7965,0
h1a_no_jpeg,flux_schnell,75,image_66.png,A person in a gym sauna,28.387,0.9437,0.8251,0.7926,0
h1a_no_jpeg,flux_schnell,75,image_66.png,A person in a technology fair,28.387,0.9437,0.8289,0.7902,0
h1a_no_jpeg,flux_schnell,70,image_66.png,A person in a gym sauna,28.371,0.9416,0.8251,0.7927,0
h1a_no_jpeg,flux_schnell,70,image_66.png,A person in a technology fair,28.371,0.9416,0.8289,0.7915,0
h1a_no_jpeg,flux_schnell,none,image_67.png,A person in a butcher’s shop,28.36,0.9641,0.7881,0.7597,0
h1a_no_jpeg,flux_schnell,none,image_67.png,A person in a pet festival,28.36,0.9641,0.8093,0.7797,0
h1a_no_jpeg,flux_schnell,75,image_67.png,A person in a butcher’s shop,28.254,0.9429,0.7881,0.7509,0
h1a_no_jpeg,flux_schnell,75,image_67.png,A person in a pet festival,28.254,0.9429,0.8093,0.7758,0
h1a_no_jpeg,flux_schnell,70,image_67.png,A person in a butcher’s shop,28.201,0.94,0.7881,0.7514,0
h1a_no_jpeg,flux_schnell,70,image_67.png,A person in a pet festival,28.201,0.94,0.8093,0.7734,0
h1a_no_jpeg,flux_schnell,none,image_73.png,A person in a locker room,41.04,0.9929,0.6315,0.6284,0
h1a_no_jpeg,flux_schnell,none,image_73.png,A person in a street market,41.04,0.9929,0.6096,0.6028,0
h1a_no_jpeg,flux_schnell,75,image_73.png,A person in a locker room,36.245,0.9504,0.6315,0.6273,0
h1a_no_jpeg,flux_schnell,75,image_73.png,A person in a street market,36.245,0.9504,0.6096,0.5982,0
h1a_no_jpeg,flux_schnell,70,image_73.png,A person in a locker room,35.785,0.9453,0.6315,0.6144,0
h1a_no_jpeg,flux_schnell,70,image_73.png,A person in a street market,35.785,0.9453,0.6096,0.6011,0
h1a_no_jpeg,flux_schnell,none,image_80.png,A person in a hot dog stand,33.614,0.9792,0.6536,0.6337,0
h1a_no_jpeg,flux_schnell,none,image_80.png,A person in a bridal fitting room,33.614,0.9792,0.6463,0.6302,0
h1a_no_jpeg,flux_schnell,75,image_80.png,A person in a hot dog stand,32.271,0.948,0.6536,0.6171,0
h1a_no_jpeg,flux_schnell,75,image_80.png,A person in a bridal fitting room,32.271,0.948,0.6463,0.6237,0
h1a_no_jpeg,flux_schnell,70,image_80.png,A person in a hot dog stand,32.017,0.942,0.6536,0.6148,0
h1a_no_jpeg,flux_schnell,70,image_80.png,A person in a bridal fitting room,32.017,0.942,0.6463,0.6163,0
h1a_no_jpeg,flux_schnell,none,image_82.png,A person in a beach resort,31.494,0.9821,0.6973,0.682,0
h1a_no_jpeg,flux_schnell,none,image_82.png,A person in a transit station,31.494,0.9821,0.669,0.6576,0
h1a_no_jpeg,flux_schnell,75,image_82.png,A person in a beach resort,31.092,0.9593,0.6973,0.6705,0
h1a_no_jpeg,flux_schnell,75,image_82.png,A person in a transit station,31.092,0.9593,0.669,0.6527,0
h1a_no_jpeg,flux_schnell,70,image_82.png,A person in a beach resort,30.987,0.9554,0.6973,0.6664,0
h1a_no_jpeg,flux_schnell,70,image_82.png,A person in a transit station,30.987,0.9554,0.669,0.6462,0
h1a_no_jpeg,flux_schnell,none,image_93.png,A person in a motel room,34.326,0.9743,0.7365,0.7091,0
h1a_no_jpeg,flux_schnell,none,image_93.png,A person in a tech launch event,34.326,0.9743,0.7417,0.7204,0
h1a_no_jpeg,flux_schnell,75,image_93.png,A person in a motel room,32.352,0.9454,0.7365,0.7097,0
h1a_no_jpeg,flux_schnell,75,image_93.png,A person in a tech launch event,32.352,0.9454,0.7417,0.7172,0
h1a_no_jpeg,flux_schnell,70,image_93.png,A person in a motel room,31.986,0.941,0.7365,0.7062,0
h1a_no_jpeg,flux_schnell,70,image_93.png,A person in a tech launch event,31.986,0.941,0.7417,0.7129,0
h1a_no_jpeg,flux_schnell,none,image_94.png,A person in a computer lab,39.919,0.99,0.8551,0.8489,0
h1a_no_jpeg,flux_schnell,none,image_94.png,A person in a lobby,39.919,0.99,0.8538,0.8462,0
h1a_no_jpeg,flux_schnell,75,image_94.png,A person in a computer lab,36.074,0.9636,0.8551,0.8402,0
h1a_no_jpeg,flux_schnell,75,image_94.png,A person in a lobby,36.074,0.9636,0.8538,0.8397,0
h1a_no_jpeg,flux_schnell,70,image_94.png,A person in a computer lab,35.501,0.9593,0.8551,0.8393,0
h1a_no_jpeg,flux_schnell,70,image_94.png,A person in a lobby,35.501,0.9593,0.8538,0.8382,0
h1a_no_jpeg,flux_schnell,none,image_104.png,A person in a pet festival,45.774,0.9967,0.7446,0.7405,0
h1a_no_jpeg,flux_schnell,none,image_104.png,A person in a slum,45.774,0.9967,0.7344,0.7355,0
h1a_no_jpeg,flux_schnell,75,image_104.png,A person in a pet festival,38.31,0.9645,0.7446,0.7325,0
h1a_no_jpeg,flux_schnell,75,image_104.png,A person in a slum,38.31,0.9645,0.7344,0.7281,0
h1a_no_jpeg,flux_schnell,70,image_104.png,A person in a pet festival,37.769,0.9608,0.7446,0.7248,0
h1a_no_jpeg,flux_schnell,70,image_104.png,A person in a slum,37.769,0.9608,0.7344,0.7232,0
h1a_no_jpeg,flux_schnell,none,image_110.png,A person in a gym sauna,39.405,0.9919,0.7335,0.7245,0
h1a_no_jpeg,flux_schnell,none,image_110.png,A person in a glass factory,39.405,0.9919,0.7183,0.7167,0
h1a_no_jpeg,flux_schnell,75,image_110.png,A person in a gym sauna,36.937,0.9649,0.7335,0.7172,0
h1a_no_jpeg,flux_schnell,75,image_110.png,A person in a glass factory,36.937,0.9649,0.7183,0.7108,0
h1a_no_jpeg,flux_schnell,70,image_110.png,A person in a gym sauna,36.571,0.9613,0.7335,0.7184,0
h1a_no_jpeg,flux_schnell,70,image_110.png,A person in a glass factory,36.571,0.9613,0.7183,0.7059,0
h1a_no_jpeg,flux_schnell,none,image_115.png,A person in a tram stop,31.492,0.9672,0.633,0.6013,0
h1a_no_jpeg,flux_schnell,none,image_115.png,A person in a fish market,31.492,0.9672,0.6458,0.6191,0
h1a_no_jpeg,flux_schnell,75,image_115.png,A person in a tram stop,30.687,0.9363,0.633,0.6,0
h1a_no_jpeg,flux_schnell,75,image_115.png,A person in a fish market,30.687,0.9363,0.6458,0.6151,0
h1a_no_jpeg,flux_schnell,70,image_115.png,A person in a tram stop,30.502,0.9308,0.633,0.5986,0
h1a_no_jpeg,flux_schnell,70,image_115.png,A person in a fish market,30.502,0.9308,0.6458,0.6126,0
h1a_no_jpeg,flux_schnell,none,image_121.png,A person in a basement,33.971,0.9695,0.7145,0.6871,0
h1a_no_jpeg,flux_schnell,none,image_121.png,A person in a dormitory,33.971,0.9695,0.6972,0.6506,0
h1a_no_jpeg,flux_schnell,75,image_121.png,A person in a basement,33.188,0.9447,0.7145,0.6892,0
h1a_no_jpeg,flux_schnell,75,image_121.png,A person in a dormitory,33.188,0.9447,0.6972,0.6672,0
h1a_no_jpeg,flux_schnell,70,image_121.png,A person in a basement,33.022,0.9408,0.7145,0.6835,0
h1a_no_jpeg,flux_schnell,70,image_121.png,A person in a dormitory,33.022,0.9408,0.6972,0.6634,0
h1a_no_jpeg,flux_schnell,none,image_129.png,A person in a tech startup,27.587,0.9774,0.6984,0.6886,0
h1a_no_jpeg,flux_schnell,none,image_129.png,A person in a brewery tour,27.587,0.9774,0.7047,0.6929,0
h1a_no_jpeg,flux_schnell,75,image_129.png,A person in a tech startup,27.341,0.9542,0.6984,0.6735,0
h1a_no_jpeg,flux_schnell,75,image_129.png,A person in a brewery tour,27.341,0.9542,0.7047,0.6778,0
